id,newperiod,score,correct,Hispanic,Black,Asian,Other race,Fall,Online,GPA,SAT verbal,SAT math,Female,Age,Parttime,Native Language English?,Sophomore or below,avgcor
2694,Post-Covid,52.5,1,0,0,1,0,1,1,3.61,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2697,Post-Covid,37.5,0,1,0,0,0,1,1,3.21,NA,NA,1,NA,0,NA,NA,0.33333333333333337
2709,Post-Covid,92.5,1,0,0,0,0,1,1,4,NA,NA,0,NA,0,NA,NA,1
2715,Post-Covid,95,1,0,0,0,0,1,1,4,NA,NA,1,NA,0,NA,NA,1
2722,Post-Covid,82.5,1,0,0,1,0,1,1,3.93,NA,NA,1,NA,0,NA,NA,1
2761,Post-Covid,72.5,0,0,0,1,0,1,1,3.74,NA,NA,1,NA,0,NA,NA,0.16666666666666669
2767,Post-Covid,72.5,1,0,0,1,0,1,1,3.78,NA,NA,0,NA,0,NA,NA,1
2770,Post-Covid,82.5,1,1,0,0,0,1,1,3.82,NA,NA,0,NA,0,NA,NA,1
2772,Post-Covid,85,1,0,0,1,0,1,1,4,NA,NA,1,NA,0,NA,NA,1
2785,Post-Covid,72.5,1,0,0,1,0,1,1,3.68,NA,NA,1,NA,0,NA,NA,0.33333333333333337
2821,Post-Covid,37.5,0,1,0,0,0,1,1,2.87,NA,NA,1,NA,0,NA,NA,0.8333333333333334
2823,Post-Covid,65,1,0,0,0,0,1,1,3.53,NA,NA,0,NA,0,NA,NA,0.8333333333333334
2825,Post-Covid,62.5,0,0,0,0,1,1,1,2.93,NA,NA,1,NA,1,NA,NA,0.5
2826,Post-Covid,57.49999999999999,1,1,0,0,0,1,1,2.96,NA,NA,0,NA,0,NA,NA,0.5
2827,Post-Covid,52.5,1,1,0,0,0,1,1,3.65,NA,NA,0,NA,0,NA,NA,0.5
2828,Post-Covid,55.00000000000001,1,0,0,1,0,1,1,3.71,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2830,Post-Covid,75,1,0,0,0,0,1,1,3.89,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2832,Post-Covid,17.5,0,0,0,0,1,1,1,2.4,NA,NA,0,NA,0,NA,NA,0
2833,Post-Covid,50,0,0,0,0,0,1,1,3.57,NA,NA,0,NA,0,NA,NA,0.16666666666666669
2840,Post-Covid,72.5,1,0,0,1,0,1,1,3.33,NA,NA,0,NA,0,NA,NA,1
2841,Post-Covid,55.00000000000001,0,0,0,1,0,1,1,3.71,NA,NA,0,NA,0,NA,NA,0.8333333333333334
2842,Post-Covid,90,1,0,0,1,0,1,1,3.84,NA,NA,0,NA,0,NA,NA,0.8333333333333334
2843,Post-Covid,37.5,0,0,0,1,0,1,1,2.7,NA,NA,0,NA,0,NA,NA,0.33333333333333337
2849,Post-Covid,65,1,0,0,1,0,1,1,3.34,NA,NA,0,NA,0,NA,NA,1
2850,Post-Covid,55.00000000000001,0,0,0,0,0,1,1,3.62,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2851,Post-Covid,52.5,1,0,0,1,0,1,1,3.29,NA,NA,0,NA,0,NA,NA,0.5
2852,Post-Covid,47.5,0,1,0,0,0,1,1,3.63,640,580,0,NA,1,NA,NA,0.6666666666666666
2853,Post-Covid,75,1,0,0,1,0,1,1,4,NA,NA,0,NA,0,NA,NA,1
2854,Post-Covid,97.5,1,0,0,0,1,1,1,2.86,NA,NA,0,NA,0,NA,NA,1
2855,Post-Covid,80,1,0,0,0,1,1,1,3.63,NA,NA,0,NA,0,NA,NA,1
2858,Post-Covid,45,0,1,0,0,0,1,1,3.34,NA,NA,0,NA,0,NA,NA,0.16666666666666669
2859,Post-Covid,55.00000000000001,1,0,0,0,1,1,1,3.28,NA,NA,0,NA,0,NA,NA,0.33333333333333337
2860,Post-Covid,62.5,1,0,0,1,0,1,1,3.64,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2865,Post-Covid,62.5,1,0,0,1,0,1,1,3.35,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2867,Post-Covid,60,0,0,0,1,0,1,1,2.55,NA,NA,0,NA,0,NA,NA,0.33333333333333337
2869,Post-Covid,42.5,0,0,0,1,0,1,1,1.32,NA,NA,0,NA,0,NA,NA,0.16666666666666669
2871,Post-Covid,67.5,0,1,0,0,0,1,1,3.84,NA,NA,0,NA,0,NA,NA,0.8333333333333334
2872,Post-Covid,62.5,1,0,0,1,0,1,1,3.57,NA,NA,1,NA,0,NA,NA,0.6666666666666666
2877,Post-Covid,40,1,0,0,1,0,1,1,3.29,NA,NA,0,NA,0,NA,NA,0.33333333333333337
2884,Post-Covid,45,1,1,0,0,0,1,1,3.22,NA,NA,0,NA,0,NA,NA,0.5
2885,Post-Covid,47.5,0,1,0,0,0,1,1,1.7,NA,NA,0,NA,0,NA,NA,0.5
2887,Post-Covid,52.5,0,1,0,0,0,1,1,2.58,NA,NA,0,NA,1,NA,NA,0.16666666666666669
2889,Post-Covid,55.00000000000001,0,0,0,0,0,1,1,3.1,NA,NA,0,NA,0,NA,NA,0.33333333333333337
2892,Post-Covid,37.5,1,0,0,0,1,1,1,3,NA,NA,0,NA,0,NA,NA,0.5
2894,Post-Covid,40,0,0,1,0,0,1,1,3.52,NA,NA,1,NA,0,NA,NA,0
2896,Post-Covid,37.5,1,0,0,1,0,1,1,3.62,NA,NA,1,NA,0,NA,NA,0.16666666666666669
2897,Post-Covid,62.5,0,0,0,0,0,1,1,3.98,NA,NA,1,NA,0,NA,NA,0.8333333333333334
2898,Post-Covid,62.5,1,0,0,1,0,1,1,3.52,NA,NA,1,NA,0,NA,NA,0.6666666666666666
2899,Post-Covid,32.5,1,1,0,0,0,1,1,3.31,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2901,Post-Covid,60,0,0,0,1,0,1,1,3.79,NA,NA,1,NA,0,NA,NA,0.6666666666666666
2902,Post-Covid,50,1,0,0,1,0,1,1,2.88,NA,NA,0,NA,0,NA,NA,1
2903,Post-Covid,67.5,1,0,0,1,0,1,1,2.95,NA,NA,0,NA,0,NA,NA,0.16666666666666669
2904,Post-Covid,62.5,1,1,0,0,0,1,1,3.22,NA,NA,0,NA,0,NA,NA,0.5
2908,Post-Covid,67.5,1,0,0,1,0,1,1,3.62,NA,NA,0,NA,0,NA,NA,1
2910,Post-Covid,47.5,1,0,0,1,0,1,1,3.86,NA,NA,1,NA,0,NA,NA,0.33333333333333337
2912,Post-Covid,62.5,1,0,0,1,0,1,1,3.57,NA,NA,0,NA,0,NA,NA,0.5
2916,Post-Covid,72.5,1,0,0,0,1,1,1,4,NA,NA,1,NA,0,NA,NA,0.8333333333333334
2919,Post-Covid,62.5,1,1,0,0,0,1,1,3.79,NA,NA,1,NA,0,NA,NA,0.16666666666666669
2921,Post-Covid,30,0,1,0,0,0,1,1,3,NA,NA,0,NA,0,NA,NA,0.16666666666666669
2922,Post-Covid,65,1,0,1,0,0,1,1,3.04,NA,NA,1,NA,0,NA,NA,0.6666666666666666
2924,Post-Covid,70,1,0,1,0,0,1,1,3.77,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2926,Post-Covid,57.49999999999999,0,0,0,1,0,1,1,3.63,NA,NA,1,NA,0,NA,NA,0.8333333333333334
2930,Post-Covid,55.00000000000001,1,0,0,1,0,1,1,3.64,NA,NA,1,NA,0,NA,NA,0.5
2931,Post-Covid,75,1,0,0,1,0,1,1,2.87,NA,NA,1,NA,0,NA,NA,1
2933,Post-Covid,47.5,0,0,0,1,0,1,1,3.54,NA,NA,1,NA,0,NA,NA,0
2934,Post-Covid,60,0,0,0,0,0,1,1,3.77,NA,NA,0,NA,0,NA,NA,0.8333333333333334
2935,Post-Covid,37.5,0,1,0,0,0,1,1,3.71,NA,NA,1,NA,0,NA,NA,0.33333333333333337
2937,Post-Covid,57.49999999999999,1,1,0,0,0,1,1,2.71,NA,NA,0,NA,0,NA,NA,1
2938,Post-Covid,42.5,0,0,0,1,0,1,1,2.77,NA,NA,0,NA,0,NA,NA,0.6
2938,Post-Covid,45,0,0,0,1,0,1,1,2.77,NA,NA,0,NA,0,NA,NA,0.6
2939,Post-Covid,55.00000000000001,1,0,0,1,0,1,1,3.4,NA,NA,1,NA,0,NA,NA,0.6666666666666666
2941,Post-Covid,52.5,1,0,0,0,1,1,1,2.52,NA,NA,0,NA,0,NA,NA,0.5
2943,Post-Covid,52.5,0,0,0,1,0,1,1,3.75,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2944,Post-Covid,50,0,0,1,0,0,1,1,3.59,620,610,1,NA,0,NA,NA,0.16666666666666669
2945,Post-Covid,62.5,1,0,0,1,0,1,1,3.01,NA,NA,0,NA,0,NA,NA,0.8333333333333334
2946,Post-Covid,70,1,0,0,1,0,1,1,3.54,NA,NA,1,NA,0,NA,NA,0.6666666666666666
2950,Post-Covid,80,1,0,1,0,0,1,1,3.74,NA,NA,0,NA,0,NA,NA,0.5
2955,Post-Covid,40,0,0,0,1,0,1,1,3.37,NA,NA,0,NA,0,NA,NA,0.5
2956,Post-Covid,65,1,0,0,1,0,1,1,3.3,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2959,Post-Covid,37.5,0,1,0,0,0,1,1,3.68,NA,NA,1,NA,0,NA,NA,0
2964,Post-Covid,97.5,1,0,0,0,0,1,1,3.35,NA,NA,0,NA,0,NA,NA,1
2965,Post-Covid,60,1,0,0,0,1,1,1,3.48,NA,NA,1,NA,0,NA,NA,1
2969,Post-Covid,52.5,1,0,0,1,0,1,1,3.19,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2971,Post-Covid,77.5,1,0,0,1,0,1,1,3.68,NA,NA,1,NA,0,NA,NA,1
2973,Post-Covid,45,0,0,0,0,1,1,1,3.68,NA,NA,0,NA,0,NA,NA,0.8333333333333334
2976,Post-Covid,72.5,1,0,0,1,0,1,1,2.33,NA,NA,0,NA,0,NA,NA,0.6666666666666666
2981,Post-Covid,55.00000000000001,1,0,0,1,0,1,1,3.21,NA,NA,1,NA,1,NA,NA,0.8333333333333334
3000,Post-Covid,80,0,0,0,0,0,1,1,3.7,NA,NA,0,NA,0,NA,NA,0.8333333333333334
3001,Post-Covid,37.5,0,1,0,0,0,1,1,3.7,NA,NA,1,NA,1,NA,NA,0.33333333333333337
3004,Post-Covid,55.00000000000001,0,0,1,0,0,1,1,3.37,NA,NA,1,NA,0,NA,NA,0.33333333333333337
3013,Post-Covid,80,0,0,0,1,0,1,1,3.88,NA,NA,0,NA,0,NA,NA,0.5
3032,Post-Covid,55.00000000000001,1,0,0,1,0,1,1,3.74,NA,NA,1,NA,0,NA,NA,0.5
3039,Post-Covid,87.5,1,0,0,1,0,1,1,4,NA,NA,1,NA,0,NA,NA,0.6666666666666666
3040,Post-Covid,40,0,0,0,0,0,1,1,3.54,NA,NA,0,NA,0,NA,NA,0.33333333333333337
3061,Post-Covid,90,1,0,0,1,0,1,1,4,NA,NA,1,NA,0,NA,NA,1
3076,Post-Covid,62.5,1,0,0,0,0,1,1,3.93,NA,NA,0,NA,0,NA,NA,1
3077,Post-Covid,85,1,0,0,0,1,1,1,3.89,NA,NA,0,NA,0,NA,NA,1
3079,Post-Covid,52.5,1,0,0,0,1,1,1,3.2,NA,NA,0,NA,0,NA,NA,0.8333333333333334
3080,Post-Covid,65,1,1,0,0,0,1,1,3.19,NA,NA,0,NA,0,NA,NA,0.6666666666666666
3087,Post-Covid,80,1,0,0,1,0,1,1,4,NA,NA,0,NA,0,NA,NA,1
3088,Post-Covid,40,1,0,0,1,0,1,1,3.08,NA,NA,0,NA,0,NA,NA,0.5
3093,Post-Covid,55.00000000000001,1,0,1,0,0,1,1,2.96,NA,NA,0,NA,0,NA,NA,0.16666666666666669
3104,Post-Covid,77.5,1,0,0,0,0,1,1,4,NA,NA,1,NA,0,NA,NA,0.16666666666666669
3180,Post-Covid,80,0,0,0,1,0,1,1,4,NA,NA,0,NA,0,NA,NA,0.5
3183,Post-Covid,70,1,0,0,1,0,1,1,4,NA,NA,0,NA,0,NA,NA,0.6666666666666666
3195,Post-Covid,62.5,1,0,0,0,0,1,1,3.87,NA,NA,0,NA,0,NA,NA,0.6666666666666666
3207,Post-Covid,67.5,0,0,0,1,0,1,1,4,715,770,0,NA,0,NA,NA,0.16666666666666669
3213,Post-Covid,60,1,0,0,1,0,1,1,3.92,NA,NA,1,NA,0,NA,NA,0.6666666666666666
3221,Post-Covid,67.5,0,0,0,0,1,1,1,3.4,NA,NA,0,NA,0,NA,NA,0.8333333333333334
3225,Post-Covid,70,1,0,0,0,0,1,1,2,NA,NA,0,NA,0,NA,NA,0.8333333333333334
3232,Post-Covid,92.5,1,0,0,1,0,1,1,3.6,NA,NA,0,NA,0,NA,NA,1
3244,Post-Covid,57.49999999999999,0,0,0,1,0,1,1,3.04,NA,NA,1,NA,0,NA,NA,0.33333333333333337
3250,Post-Covid,80,1,0,0,1,0,1,1,4,NA,NA,1,NA,0,NA,NA,1
3257,Post-Covid,42.5,0,0,0,0,1,1,1,4,NA,NA,1,NA,0,NA,NA,0.5
3259,Post-Covid,87.5,1,0,0,0,1,1,1,4,NA,NA,1,NA,0,NA,NA,1
3262,Post-Covid,77.5,1,0,0,0,0,1,1,3.94,NA,NA,0,NA,0,NA,NA,1
3264,Post-Covid,40,1,0,0,1,0,1,1,3.6,NA,NA,1,NA,0,NA,NA,0.8333333333333334
3269,Post-Covid,72.5,0,0,0,0,0,1,1,4,NA,NA,0,NA,0,NA,NA,0.5
3275,Post-Covid,80,1,0,0,0,1,1,1,4,NA,NA,1,NA,0,NA,NA,0.6666666666666666
3281,Post-Covid,75,1,0,0,0,0,1,1,4,NA,NA,1,NA,0,NA,NA,0.5
3291,Post-Covid,55.00000000000001,1,0,0,1,0,1,1,3.64,NA,NA,1,NA,0,NA,NA,0.8333333333333334
3355,Post-Covid,65,0,1,0,0,0,1,1,3.94,NA,NA,1,NA,0,NA,NA,0.8333333333333334
3356,Post-Covid,42.5,1,0,1,0,0,1,1,3.93,NA,NA,0,NA,0,NA,NA,0.16666666666666669
3361,Post-Covid,42.5,0,0,0,1,0,1,1,2.81,NA,NA,0,NA,0,NA,NA,0.16666666666666669
3385,Post-Covid,45,0,0,0,1,0,1,1,3.59,NA,NA,1,NA,0,NA,NA,0
3411,Post-Covid,55.00000000000001,0,0,0,0,0,1,1,3.74,NA,NA,1,NA,0,NA,NA,0.16666666666666669
3413,Post-Covid,72.5,1,0,0,1,0,1,1,3.78,NA,NA,1,NA,0,NA,NA,1
3415,Post-Covid,47.5,0,0,0,0,1,1,1,3.18,NA,NA,0,NA,0,NA,NA,0.6666666666666666
3468,Post-Covid,55.00000000000001,1,0,0,1,0,1,1,3.67,NA,NA,0,NA,0,NA,NA,0.6666666666666666
3569,Post-Covid,75,1,1,0,0,0,1,1,4,NA,NA,1,NA,0,NA,NA,0.8333333333333334
3588,Post-Covid,57.49999999999999,1,0,0,0,0,1,1,3,NA,NA,0,NA,0,NA,NA,0.6666666666666666
3596,Post-Covid,75,1,0,0,1,0,1,1,4,NA,NA,0,NA,0,NA,NA,1
3598,Post-Covid,80,1,0,0,0,0,1,1,3.86,NA,NA,0,NA,0,NA,NA,1
3610,Post-Covid,75,1,0,0,1,0,1,1,3.68,NA,NA,1,NA,0,NA,NA,0.6666666666666666
3618,Post-Covid,40,0,0,0,1,0,1,1,3.4,NA,NA,1,NA,0,NA,NA,0
3623,Post-Covid,82.5,1,0,0,0,0,1,1,3.94,NA,NA,1,NA,0,NA,NA,0.8333333333333334
3626,Post-Covid,45,1,0,0,0,0,1,1,3.06,NA,NA,1,NA,0,NA,NA,0.16666666666666669
3635,Post-Covid,90,1,0,0,1,0,1,1,4,NA,NA,1,NA,0,NA,NA,1
3637,Post-Covid,60,1,0,0,1,0,1,1,3.4,NA,NA,1,NA,0,NA,NA,0.16666666666666669
3671,Post-Covid,72.5,1,0,0,1,0,1,1,3.94,NA,NA,1,NA,0,NA,NA,0.6666666666666666
3694,Post-Covid,42.5,1,1,0,0,0,1,1,1.06,NA,NA,0,NA,0,NA,NA,0.23809523809523805
3694,Post-Covid,40,1,1,0,0,0,1,1,1.06,NA,NA,0,NA,0,NA,NA,0.23809523809523805
3710,Post-Covid,90,1,0,0,1,0,1,1,3.86,NA,NA,0,NA,0,NA,NA,1
3752,Post-Covid,62.5,1,0,0,0,1,1,1,3.83,NA,NA,1,NA,0,NA,NA,0.5
3791,Post-Covid,67.5,1,0,0,1,0,1,1,3.15,NA,NA,0,NA,0,NA,NA,1
3825,Post-Covid,85,1,0,0,0,0,1,1,3.68,NA,NA,1,NA,0,NA,NA,1
3833,Post-Covid,55.00000000000001,1,1,0,0,0,1,1,3.68,NA,NA,1,NA,0,NA,NA,0.33333333333333337
3928,Post-Covid,37.5,0,1,0,0,0,1,1,2.37,NA,NA,0,NA,0,NA,NA,0.33333333333333337
3938,Post-Covid,57.49999999999999,1,0,0,0,1,1,1,3.3,NA,NA,0,NA,0,NA,NA,0.6666666666666666
3976,Post-Covid,75,1,0,0,0,0,1,1,4,NA,NA,1,NA,0,NA,NA,0.6666666666666666
4010,Post-Covid,47.5,1,1,0,0,0,1,1,3.07,NA,NA,0,NA,0,NA,NA,0.33333333333333337
4017,Post-Covid,35,0,0,0,0,0,1,1,2.7,NA,NA,0,NA,0,NA,NA,0.33333333333333337
4030,Post-Covid,50,1,0,0,1,0,1,1,3.66,NA,NA,0,NA,0,NA,NA,0.5
4059,Post-Covid,52.5,0,0,0,0,0,1,1,4,NA,NA,1,NA,0,NA,NA,0.33333333333333337
4067,Post-Covid,80,1,0,0,0,0,1,1,4,NA,NA,0,NA,0,NA,NA,0.5
4074,Post-Covid,47.5,1,1,0,0,0,1,1,3.74,NA,NA,0,NA,0,NA,NA,0.8333333333333334
4099,Post-Covid,75,0,0,0,1,0,1,1,3.94,NA,NA,1,NA,0,NA,NA,0.6666666666666666
4102,Post-Covid,80,1,0,0,0,0,1,1,3.86,NA,NA,1,NA,0,NA,NA,1
4144,Post-Covid,47.5,0,0,0,1,0,1,1,2.5,NA,NA,0,NA,0,NA,NA,0.6666666666666666
4153,Post-Covid,60,0,0,0,0,1,1,1,3.4,NA,NA,1,NA,0,NA,NA,0.8333333333333334
4198,Post-Covid,70,0,0,0,0,0,1,1,3.7,NA,NA,1,NA,1,NA,NA,0.33333333333333337
7,Post-Covid,75,1,1,0,0,0,0,1,3.91,NA,NA,1,35.083333333333336,0,1,0,1
25,Post-Covid,40,0,0,1,0,0,0,0,3.65,NA,NA,1,28.333333333333332,1,1,1,0.4
30,Post-Covid,65,0,0,0,0,0,0,0,3.92,NA,NA,1,44.333333333333336,0,0,0,0.7333333333333334
38,Post-Covid,67.5,1,0,0,1,0,0,1,4,520,540,1,27.75,1,0,0,0.6666666666666666
69,Post-Covid,30,0,1,0,0,0,0,0,2.21,NA,NA,1,41.166666666666664,1,0,0,0.13333333333333336
79,Post-Covid,55.00000000000001,0,0,0,0,0,0,1,2.77,390,390,0,30.083333333333332,1,NA,1,0.6
83,Post-Covid,80,1,0,0,0,1,0,0,NA,NA,720,0,44.083333333333336,1,NA,0,0.6666666666666667
91,Post-Covid,50,1,0,1,0,0,0,1,3.38,NA,NA,1,43.166666666666664,0,0,1,0.6
98,Post-Covid,32.5,0,0,0,0,1,0,0,NA,330,300,1,30.333333333333332,0,NA,0,0.5333333333333333
127,Post-Covid,40,1,0,0,1,0,0,0,3.32,450,470,1,26.833333333333332,0,0,0,0.33333333333333337
150,Post-Covid,32.5,0,1,0,0,0,0,0,3.56,400,350,1,25.25,1,NA,0,0.33333333333333337
162,Post-Covid,42.5,0,0,0,1,0,0,0,3.08,350,460,1,24.333333333333332,0,0,0,0.06666666666666667
175,Post-Covid,77.5,1,1,0,0,0,0,1,2.88,410,270,1,25.25,0,NA,0,0.8666666666666667
185,Post-Covid,40,1,0,0,0,1,0,0,NA,NA,NA,0,25.666666666666668,0,1,0,0.5333333333333333
190,Post-Covid,37.5,0,0,0,0,0,0,0,2.67,620,450,1,25.75,1,NA,1,0.20000000000000004
238,Post-Covid,45,0,0,0,0,0,0,0,3.46,NA,NA,1,28.583333333333332,1,0,0,0.4000000000000001
251,Post-Covid,75,0,0,0,0,1,0,0,NA,NA,NA,0,28.5,0,NA,0,0.8
257,Post-Covid,50,1,0,0,0,0,0,0,3.82,590,410,0,23.583333333333332,0,NA,1,0.6
265,Post-Covid,42.5,1,0,0,0,0,0,0,3.2,420,380,1,24.25,0,NA,0,0.33333333333333337
317,Post-Covid,52.5,1,0,0,0,1,0,0,NA,NA,NA,0,33.333333333333336,0,0,1,0.6
352,Post-Covid,52.5,0,1,0,0,0,0,1,3.26,NA,NA,1,24.25,0,NA,0,0.5333333333333333
390,Post-Covid,70,1,1,0,0,0,0,1,2.77,NA,NA,1,22.25,0,NA,1,0.6
391,Post-Covid,65,1,1,0,0,0,0,0,3.57,NA,NA,0,21.5,1,NA,0,0.8666666666666667
427,Post-Covid,42.5,1,0,0,0,0,0,1,3.05,400,310,1,22.416666666666668,0,NA,1,0.4666666666666667
435,Post-Covid,65,1,0,1,0,0,0,0,2.61,410,370,1,23.25,0,0,1,0.8666666666666667
486,Post-Covid,57.49999999999999,1,0,0,0,1,0,0,NA,310,520,0,23.5,0,0,0,0.6
509,Post-Covid,57.49999999999999,1,1,0,0,0,0,1,3.29,610,510,1,21.75,0,NA,1,0.6
570,Post-Covid,57.49999999999999,1,1,0,0,0,0,0,3.57,550,510,1,21.666666666666668,0,NA,0,0.6
584,Post-Covid,60,1,1,0,0,0,0,0,3.2,NA,NA,1,25.416666666666668,1,NA,1,0.6
644,Post-Covid,35,1,0,0,1,0,0,1,2.85,NA,NA,1,20.166666666666668,0,NA,1,0.26666666666666666
660,Post-Covid,55.00000000000001,0,0,0,0,1,0,0,NA,530,530,1,21.416666666666668,0,NA,1,0.4
671,Post-Covid,55.00000000000001,1,0,0,0,1,0,0,NA,530,590,0,21.333333333333332,0,NA,1,0.6666666666666666
693,Post-Covid,67.5,1,0,0,1,0,0,1,2.7,480,650,1,22.5,1,0,1,0.7333333333333333
762,Post-Covid,67.5,1,0,0,1,0,0,1,3.58,NA,NA,1,22.583333333333332,0,0,0,0.8
827,Post-Covid,60,1,0,0,0,1,0,0,NA,370,510,0,22.333333333333332,0,1,1,0.8
865,Post-Covid,52.5,0,1,0,0,0,0,0,3.4,NA,NA,0,19.583333333333332,0,NA,0,0.6666666666666666
887,Post-Covid,50,0,1,0,0,0,0,0,2.96,NA,NA,0,18.75,0,NA,1,0.5333333333333333
907,Post-Covid,55.00000000000001,1,0,0,0,1,0,0,NA,NA,NA,0,20.333333333333332,0,NA,0,0.4000000000000001
912,Post-Covid,27.500000000000004,0,0,1,0,0,0,0,0,NA,NA,0,22.583333333333332,1,1,0,0.13333333333333333
918,Post-Covid,42.5,0,0,1,0,0,0,0,2.65,NA,NA,0,20.5,0,NA,1,0.52
918,Post-Covid,50,0,0,1,0,0,0,0,2.65,NA,NA,0,20.5,0,NA,1,0.52
928,Post-Covid,62.5,1,0,0,0,1,0,0,NA,NA,NA,1,20.666666666666668,0,NA,1,0.6666666666666666
937,Post-Covid,62.5,1,0,0,0,0,0,0,3.34,NA,NA,0,19,0,NA,1,0.7333333333333333
938,Post-Covid,50,1,0,0,0,0,0,0,3.88,NA,NA,0,18.583333333333332,0,NA,0,0.5333333333333333
964,Post-Covid,25,0,1,0,0,0,0,0,2.71,NA,NA,1,20.583333333333332,0,NA,1,0.21052631578947367
964,Post-Covid,42.5,0,1,0,0,0,0,0,2.71,NA,NA,1,20.583333333333332,0,NA,1,0.21052631578947367
980,Post-Covid,55.00000000000001,0,1,0,0,0,0,0,1.83,370,400,1,21,0,NA,1,0.4666666666666666
1013,Post-Covid,52.5,0,1,0,0,0,0,1,2.56,NA,NA,1,20.916666666666668,1,NA,1,0.42105263157894735
1013,Post-Covid,47.5,0,1,0,0,0,0,1,2.56,NA,NA,1,20.916666666666668,1,NA,1,0.42105263157894735
1031,Post-Covid,65,1,0,1,0,0,0,1,2.47,NA,NA,0,22.666666666666668,0,NA,1,0.7333333333333334
1055,Post-Covid,52.5,0,0,1,0,0,0,1,3.55,NA,NA,0,20.416666666666668,0,NA,1,0.33333333333333337
1061,Post-Covid,30,1,0,0,0,0,0,0,2.47,NA,NA,1,22.333333333333332,0,NA,0,0.32
1061,Post-Covid,35,1,0,0,0,0,0,0,2.47,NA,NA,1,22.333333333333332,0,NA,0,0.32
1092,Post-Covid,40,1,1,0,0,0,0,0,3.46,NA,NA,1,18.916666666666668,0,NA,1,0.4666666666666667
1116,Post-Covid,62.5,1,0,0,0,1,0,1,NA,NA,NA,0,37.166666666666664,0,0,0,0.8
1121,Post-Covid,57.49999999999999,0,0,0,0,0,0,1,3.3,NA,NA,1,23.333333333333332,0,0,0,0.5333333333333333
1130,Post-Covid,57.49999999999999,1,1,0,0,0,0,0,3.73,NA,NA,1,18.833333333333332,0,NA,1,0.4666666666666666
1131,Post-Covid,45,1,1,0,0,0,0,0,3.48,NA,NA,0,18.5,0,NA,1,0.6
1132,Post-Covid,47.5,1,1,0,0,0,0,0,3.46,NA,NA,1,18.666666666666668,0,NA,1,0.8
1208,Post-Covid,47.5,1,0,0,1,0,0,1,2.46,NA,NA,0,20.916666666666668,0,NA,1,0.5333333333333333
1223,Post-Covid,72.5,1,0,0,0,0,0,1,3.5,NA,NA,1,20.583333333333332,0,NA,1,0.6
1276,Post-Covid,60,0,1,0,0,0,0,0,3.74,NA,NA,1,18.25,0,NA,1,0.6666666666666666
1284,Post-Covid,35,0,0,0,1,0,0,0,2.87,NA,NA,1,22.416666666666668,0,NA,1,0.26666666666666666
1286,Post-Covid,57.49999999999999,1,0,1,0,0,0,0,3.8,NA,NA,0,18.666666666666668,0,NA,1,0.8666666666666667
1488,Post-Covid,42.5,0,1,0,0,0,0,1,2.88,520,470,0,21.916666666666668,0,0,0,0.20000000000000004
1510,Post-Covid,42.5,1,1,0,0,0,0,0,2.24,NA,NA,0,19.583333333333332,0,NA,1,0.28
1510,Post-Covid,47.5,1,1,0,0,0,0,0,2.24,NA,NA,0,19.583333333333332,0,NA,1,0.28
1530,Post-Covid,57.49999999999999,0,0,0,0,1,0,0,NA,NA,NA,0,20.583333333333332,0,NA,1,0.4
1548,Post-Covid,30,0,0,0,1,0,0,0,2.24,NA,NA,1,21,0,NA,1,0.10526315789473685
1548,Post-Covid,30,0,0,0,1,0,0,0,2.24,NA,NA,1,21,0,NA,1,0.10526315789473685
1552,Post-Covid,27.500000000000004,1,0,0,1,0,0,0,3.43,NA,NA,0,19.583333333333332,0,NA,1,0.5333333333333333
1606,Post-Covid,45,0,0,0,0,0,0,0,2.37,480,510,0,22,0,1,1,0.13333333333333336
1640,Post-Covid,35,0,1,0,0,0,0,0,1.9,480,580,0,21.5,0,0,1,0.4666666666666666
1644,Post-Covid,72.5,1,0,0,1,0,0,1,3.48,480,460,0,21.416666666666668,0,0,1,1
1681,Post-Covid,52.5,0,0,0,0,0,0,0,2.27,NA,NA,1,20.083333333333332,0,NA,1,0.33333333333333337
1717,Post-Covid,62.5,0,0,0,0,0,0,1,3.63,NA,NA,1,41.833333333333336,0,NA,1,0.6
1734,Post-Covid,60,1,0,0,0,0,0,1,3.45,NA,NA,0,21.083333333333332,0,1,1,0.7333333333333334
1737,Post-Covid,52.5,1,0,0,1,0,0,1,3,440,490,1,22.583333333333332,0,0,0,0.4
1738,Post-Covid,60,1,0,0,1,0,0,0,2.69,NA,NA,0,21.166666666666668,0,0,1,0.6666666666666666
1743,Post-Covid,75,0,0,0,1,0,0,0,2.61,590,650,0,21.166666666666668,1,1,1,0.8666666666666667
1756,Post-Covid,60,0,0,0,1,0,0,0,2.73,370,470,1,22.666666666666668,0,0,1,0.6666666666666666
